Estado,Ano,Municipio,Unnamed: 0,Mortos,Pessoas,Acidente
PR,2015,FAROL,1153523,8,39,17
PR,2015,FAZENDA RIO GRANDE,6956580,2,295,117
PR,2015,FERNANDES PINHEIRO,1625502,1,70,28
PR,2015,FLOR DA SERRA DO SUL,1464646,8,54,20
PR,2015,FOZ DO IGUACU,19695359,9,830,332
PR,2015,FRANCISCO ALVES,307169,0,18,6
PR,2015,GENERAL CARNEIRO,5383031,11,205,84
PR,2015,GOIO-ERE,845652,3,27,13
PR,2015,GUAIRA,2448469,1,107,44
PR,2015,GUAIRACA,1023957,0,68,19
PR,2015,GUAMIRANGA,1359659,8,53,23
PR,2015,GUAPIRAMA,531443,1,15,9
PR,2015,GUARANIACU,4062065,9,118,61
PR,2015,GUARAPUAVA,12437374,11,465,203
PR,2015,GUARATUBA,20997751,10,723,338
PR,2015,IBAITI,2378344,2,70,35
PR,2015,IBEMA,860631,1,29,15
PR,2015,IBIPORA,5212480,1,178,78
PR,2015,IMBAU,4539562,1,135,66
PR,2015,IMBITUVA,3423234,3,95,54
PR,2015,IPIRANGA,1287095,2,32,19
PR,2015,IRATI,6287727,7,237,104
PR,2015,IRETAMA,1375956,2,62,21
PR,2015,JACAREZINHO,4307637,4,147,72
PR,2015,JANDAIA DO SUL,3973246,3,110,51
PR,2015,JANIOPOLIS,658327,0,18,9
PR,2015,JAPIRA,255273,0,9,4
PR,2015,JATAIZINHO,1965231,2,67,33
PR,2015,JURANDA,1344638,3,46,21
PR,2015,LAPA,9941125,6,285,148
PR,2015,LARANJEIRAS DO SUL,4938027,3,179,82
PR,2015,LINDOESTE,3465644,0,127,58
PR,2015,LONDRINA,16612130,7,716,279
PR,2015,LUIZIANA,666322,0,19,8
PR,2015,MALLET,1013022,0,42,19
PR,2015,MAMBORE,1134081,0,57,22
PR,2015,MANDAGUACU,4175231,1,173,73
PR,2015,MANDAGUARI,4211017,0,135,67
PR,2015,MANDIRITUBA,6440838,13,254,105
PR,2015,MARECHAL CANDIDO RONDON,3402867,6,123,57
PR,2015,MARIALVA,5864846,4,194,94
PR,2015,MARILANDIA DO SUL,814694,2,37,15
PR,2015,MARINGA,34997421,13,1293,576
PR,2015,MARMELEIRO,752112,0,37,16
PR,2015,MARQUINHO,193399,0,4,4
PR,2015,MATELANDIA,4951153,6,211,80
PR,2015,MAUA DA SERRA,6776245,5,157,89
PR,2015,MEDIANEIRA,4955058,5,149,71
PR,2015,MERCEDES,1359649,2,51,22
PR,2015,MORRETES,11126809,7,397,180
PR,2015,NOVA ESPERANCA,4111254,2,148,59
PR,2015,NOVA LARANJEIRAS,2963550,9,95,50
PR,2015,NOVA LONDRINA,332652,1,13,6
PR,2015,ORTIGUEIRA,10553267,9,295,153
PR,2015,PALMEIRA,8982351,9,291,130
PR,2015,PARANAGUA,18060298,9,520,264
PR,2015,PARANAVAI,3487685,3,123,54
PR,2015,PATO BRANCO,5894169,2,224,99
PR,2015,PAULA FREITAS,1533199,3,59,22
PR,2015,PAULO FRONTIN,1584156,0,40,28
PR,2015,PEABIRU,1919365,2,78,30
PR,2015,PEROLA DOESTE,745029,1,22,11
PR,2015,PIRAQUARA,4189060,2,105,56
PR,2015,PLANALTO,1193491,1,31,17
PR,2015,PONTA GROSSA,34619053,24,1332,550
PR,2015,PORTO AMAZONAS,1448307,0,46,20
PR,2015,PORTO VITORIA,3150475,4,100,48
PR,2015,PRANCHITA,1406984,1,44,18
PR,2015,PRESIDENTE CASTELO BRANCO,1928235,0,79,29
PR,2015,PRUDENTOPOLIS,6750517,14,262,99
PR,2015,QUATRO BARRAS,2689993,4,71,38
PR,2015,QUATRO PONTES,1072152,0,51,17
PR,2015,QUITANDINHA,2614981,4,77,38
PR,2015,REALEZA,1046881,1,47,18
PR,2015,REBOUCAS,2124262,3,56,30
PR,2015,RIO AZUL,931203,2,30,17
PR,2015,RIO BONITO DO IGUACU,752272,2,36,14
PR,2015,RIO NEGRO,3268671,0,78,46
PR,2015,ROLANDIA,5628861,3,202,87
PR,2015,SANTA LUCIA,1607803,0,59,29
PR,2015,SANTA MARIANA,1590191,2,67,24
PR,2015,SANTA TEREZA DO OESTE,3000196,3,106,45
PR,2015,SANTA TEREZINHA DE ITAIPU,4092959,4,217,75
PR,2015,SANTO ANTONIO DA PLATINA,5615443,7,191,94
PR,2015,SANTO ANTONIO DO SUDOESTE,2842801,0,106,48
PR,2015,SAO JOSE DOS PINHAIS,40715519,23,1370,658
PR,2015,SAO MATEUS DO SUL,5514454,6,278,94
PR,2015,SAO MIGUEL DO IGUACU,7844369,7,272,121
PR,2015,SARANDI,8167281,4,317,138
PR,2015,SAUDADE DO IGUACU,638483,0,14,7
PR,2015,TEIXEIRA SOARES,832616,2,41,17
PR,2015,TERRA ROXA,1329866,0,41,23
PR,2015,TIBAGI,9844587,8,330,154
PR,2015,TIJUCAS DO SUL,15685460,7,476,254
PR,2015,TOLEDO,5187062,6,179,83
PR,2015,TUNAS DO PARANA,563318,0,41,11
PR,2015,TUNEIRAS DO OESTE,713576,1,19,7
PR,2015,UBIRATA,2093904,8,78,29
PR,2015,UNIAO DA VITORIA,4237994,3,176,76
PR,2015,URAI,602018,0,15,9
PR,2015,VENTANIA,1431332,4,31,19
PR,2015,VILA ALTA,1195,0,3,1
PR,2015,VIRMOND,2010273,0,50,27
PR,2016,ADRIANOPOLIS,276107,0,9,4
PR,2016,ALTO PARANA,3027578,5,140,58
PR,2016,ANDIRA,1469875,3,68,30
PR,2016,ANTONINA,3980846,0,132,74
PR,2016,ANTONIO OLINTO,299351,1,12,5
PR,2016,APUCARANA,10225762,3,486,216
PR,2016,ARAPONGAS,5977202,6,354,126
PR,2016,ARARUNA,352610,1,18,8
PR,2016,ARAUCARIA,4333347,8,231,94
PR,2016,BALSA NOVA,7722121,4,296,156
PR,2016,BANDEIRANTES,1689505,3,97,31
PR,2016,BARRACAO,1463683,2,84,32
PR,2016,BOA ESPERANCA,7294,0,1,1
PR,2016,BOCAIUVA DO SUL,1584469,2,63,28
PR,2016,BOM JESUS DO SUL,359842,1,20,9
PR,2016,BOM SUCESSO,513080,2,20,8
PR,2016,CALIFORNIA,1217907,4,54,25
PR,2016,CAMBARA,1427109,1,77,34
PR,2016,CAMBE,4033748,3,230,91
PR,2016,CAMBIRA,1191714,0,46,21
PR,2016,CAMPINA DA LAGOA,84595,1,4,2
PR,2016,CAMPINA GRANDE DO SUL,22064907,8,806,442
PR,2016,CAMPO BONITO,119254,2,15,4
PR,2016,CAMPO DO TENENTE,1085987,0,31,20
PR,2016,CAMPO LARGO,10837979,8,463,217
PR,2016,CAMPO MOURAO,7546490,13,334,148
PR,2016,CANDOI,3721170,16,180,70
PR,2016,CANTAGALO,1152806,2,26,21
PR,2016,CAPANEMA,1076696,1,74,28
PR,2016,CAPITAO LEONIDAS MARQUES,2372645,6,94,49
PR,2016,CASCAVEL,22944653,30,1103,470
PR,2016,CATANDUVAS,509544,2,48,9
PR,2016,CEU AZUL,3258315,3,188,69
PR,2016,CHOPINZINHO,931113,2,53,24
PR,2016,CIANORTE,35120,0,1,1
PR,2016,COLOMBO,7900421,9,364,165
PR,2016,CONSELHEIRO MAIRINCK,497585,2,24,10
PR,2016,CONTENDA,1009059,2,49,24
PR,2016,CORBELIA,3341667,9,177,69
PR,2016,CORNELIO PROCOPIO,3241853,0,118,66
PR,2016,CORONEL VIVIDA,1632801,2,83,37
PR,2016,CRUZEIRO DO OESTE,36160,0,3,2
PR,2016,CURITIBA,58220471,43,2673,1195
PR,2016,FAROL,709565,0,27,12
PR,2016,FAZENDA RIO GRANDE,5463533,6,235,108
PR,2016,FERNANDES PINHEIRO,833850,3,34,17
PR,2016,FLOR DA SERRA DO SUL,1150458,1,88,29
PR,2016,FOZ DO IGUACU,15926016,7,804,328
PR,2016,FRANCISCO ALVES,544624,1,21,11
PR,2016,GENERAL CARNEIRO,2678218,7,154,54
PR,2016,GOIO-ERE,702765,6,23,9
PR,2016,GUAIRA,1688303,1,118,37
PR,2016,GUAIRACA,277179,0,23,9
PR,2016,GUAMIRANGA,1099419,2,39,22
PR,2016,GUAPIRAMA,331118,1,13,6
PR,2016,GUARANIACU,1944406,11,96,39
PR,2016,GUARAPUAVA,7033060,10,375,165
PR,2016,GUARATUBA,14506289,9,508,287
PR,2016,IBAITI,1159137,1,51,25
PR,2016,IBEMA,568614,3,24,13
PR,2016,IBIPORA,3893448,2,163,80
PR,2016,ICARAIMA,21003,0,6,1
PR,2016,IMBAU,2141609,7,104,42
PR,2016,IMBITUVA,2440260,13,124,56
PR,2016,IPIRANGA,454667,0,22,11
PR,2016,IRATI,5192737,8,258,112
PR,2016,IRETAMA,749110,1,31,15
PR,2016,JACAREZINHO,2689721,2,108,53
PR,2016,JANDAIA DO SUL,2510464,3,147,54
PR,2016,JANIOPOLIS,380554,1,12,8
PR,2016,JAPIRA,302673,0,15,6
PR,2016,JATAIZINHO,869638,0,35,17
PR,2016,JURANDA,1238744,0,95,26
PR,2016,LAPA,4598980,9,180,103
PR,2016,LARANJEIRAS DO SUL,3556561,9,173,72
PR,2016,LINDOESTE,1508154,0,81,36
PR,2016,LONDRINA,9022420,5,541,201
PR,2016,LUIZIANA,530542,1,17,10
PR,2016,MALLET,1087796,0,30,17
PR,2016,MAMBORE,809274,9,69,21
PR,2016,MANDAGUACU,2879998,2,125,61
PR,2016,MANDAGUARI,3165172,1,132,67
PR,2016,MANDIRITUBA,5359684,8,201,103
PR,2016,MARECHAL CANDIDO RONDON,2092704,6,99,40
PR,2016,MARIALVA,2983957,6,126,61
PR,2016,MARILANDIA DO SUL,1104475,2,58,25
PR,2016,MARINGA,23407530,11,1033,477
PR,2016,MARMELEIRO,667589,0,36,17
PR,2016,MARQUINHO,279129,0,8,5
PR,2016,MATELANDIA,3775746,3,203,74
PR,2016,MAUA DA SERRA,2654412,1,108,64
PR,2016,MEDIANEIRA,3110518,7,188,74
PR,2016,MERCEDES,534835,0,25,14
PR,2016,MORRETES,8223887,11,315,169
PR,2016,NOVA AURORA,77881,0,2,1
PR,2016,NOVA ESPERANCA,2244030,1,96,45
PR,2016,NOVA LARANJEIRAS,2044522,9,78,39
PR,2016,NOVA LONDRINA,439604,1,28,11
PR,2016,ORTIGUEIRA,6579818,17,307,139
PR,2016,PALMEIRA,5107938,22,250,110
PR,2016,PARANAGUA,9879599,8,390,212
PR,2016,PARANAVAI,2193894,3,105,50
PR,2016,PATO BRANCO,5076523,4,219,108
PR,2016,PAULA FREITAS,1148385,1,53,25
PR,2016,PAULO FRONTIN,1633019,1,56,30
PR,2016,PEABIRU,1799341,5,83,37
PR,2016,PEROLA DOESTE,904933,0,38,18
PR,2016,PIRAQUARA,2777948,4,92,51
PR,2016,PLANALTO,820139,0,51,20
PR,2016,PONTA GROSSA,17980497,25,785,365
PR,2016,PORTO AMAZONAS,883074,1,54,22
PR,2016,PORTO VITORIA,1923272,1,121,41
PR,2016,PRANCHITA,1237162,0,58,22
PR,2016,PRESIDENTE CASTELO BRANCO,1071285,3,51,25
PR,2016,PRUDENTOPOLIS,3405841,7,163,71
PR,2016,QUATRO BARRAS,2019268,1,94,39
PR,2016,QUATRO PONTES,627135,1,23,12
PR,2016,QUITANDINHA,1609824,3,84,37
PR,2016,REALEZA,839772,0,30,14
PR,2016,REBOUCAS,662294,0,39,16
PR,2016,RIO AZUL,834444,0,24,15
PR,2016,RIO BONITO DO IGUACU,647268,3,36,15
PR,2016,RIO BRANCO DO SUL,97729,1,4,3
PR,2016,RIO NEGRO,2428747,3,94,47
PR,2016,ROLANDIA,3357676,2,169,73
PR,2016,SANTA LUCIA,2713620,2,98,47
PR,2016,SANTA MARIANA,927372,3,43,19
PR,2016,SANTA TEREZA DO OESTE,1571740,1,110,37
PR,2016,SANTA TEREZINHA DE ITAIPU,2775042,4,136,56
PR,2016,SANTO ANTONIO DA PLATINA,3763512,8,201,73
PR,2016,SANTO ANTONIO DO SUDOESTE,1906802,4,115,43
PR,2016,SAO JOSE DOS PINHAIS,25770851,25,1047,518
PR,2016,SAO MATEUS DO SUL,4434933,7,190,80
PR,2016,SAO MIGUEL DO IGUACU,4084820,7,207,94
PR,2016,SARANDI,5271828,2,248,110
PR,2016,SAUDADE DO IGUACU,286523,1,17,6
PR,2016,SULINA,67617,0,1,1
PR,2016,TEIXEIRA SOARES,933034,3,47,18
PR,2016,TERRA ROXA,1204299,3,63,28
PR,2016,TIBAGI,4936756,11,257,112
PR,2016,TIJUCAS DO SUL,13973096,9,604,278
PR,2016,TOLEDO,3065783,5,161,72
PR,2016,TUNAS DO PARANA,465400,0,16,8
PR,2016,TUNEIRAS DO OESTE,229345,3,19,7
PR,2016,UBIRATA,1758821,4,84,34
PR,2016,UNIAO DA VITORIA,1948533,3,86,43
PR,2016,URAI,1236887,2,45,23
PR,2016,VENTANIA,1456172,7,51,31
PR,2016,VILA ALTA,300538,0,9,4
PR,2016,VIRMOND,1117081,3,45,19
PR,2017,ADRIANOPOLIS,655223,5,37,14
PR,2017,ALTO PARAISO,116871,0,3,2
PR,2017,ALTO PARANA,1737272,8,100,40
PR,2017,ANDIRA,1041540,2,38,20
PR,2017,ANTONINA,5008066,0,211,94
PR,2017,ANTONIO OLINTO,360678,2,16,9
PR,2017,APUCARANA,8303646,7,404,181
PR,2017,ARAPONGAS,5626742,5,249,117
PR,2017,ARAPOTI,22333,0,4,2
PR,2017,ARARUNA,367337,0,30,7
PR,2017,ARAUCARIA,5093409,8,280,116
PR,2017,BALSA NOVA,6898282,15,340,146
PR,2017,BANDEIRANTES,1253587,1,64,26
PR,2017,BARBOSA FERRAZ,25938,0,3,1
PR,2017,BARRACAO,1012629,0,49,18
PR,2017,BOCAIUVA DO SUL,1291530,2,66,26
PR,2017,BOM JESUS DO SUL,204554,2,11,5
PR,2017,BOM SUCESSO,190970,0,12,5
PR,2017,CALIFORNIA,1397370,1,69,32
PR,2017,CAMBARA,687912,3,52,22
PR,2017,CAMBE,2834911,2,175,63
PR,2017,CAMBIRA,310854,1,11,8
PR,2017,CAMPINA GRANDE DO SUL,25202967,8,934,534
PR,2017,CAMPO BONITO,162746,1,15,4
PR,2017,CAMPO DO TENENTE,965747,1,65,20
PR,2017,CAMPO LARGO,7542430,7,355,170
PR,2017,CAMPO MOURAO,3792734,15,337,110
PR,2017,CANDOI,2975637,3,158,60
PR,2017,CANTAGALO,1132587,1,65,25
PR,2017,CAPANEMA,988328,2,49,25
PR,2017,CAPITAO LEONIDAS MARQUES,1245047,1,74,30
PR,2017,CASCAVEL,20159804,22,1071,458
PR,2017,CATANDUVAS,284932,0,13,6
PR,2017,CERRO AZUL,96425,0,3,2
PR,2017,CEU AZUL,3590520,14,246,79
PR,2017,CHOPINZINHO,367028,1,36,13
PR,2017,CIANORTE,131249,1,11,5
PR,2017,COLOMBO,7495024,1,343,157
PR,2017,CONSELHEIRO MAIRINCK,480756,1,19,11
PR,2017,CONTENDA,1364605,2,64,33
PR,2017,CORBELIA,2021900,9,134,48
PR,2017,CORNELIO PROCOPIO,2830124,0,144,70
PR,2017,CORONEL VIVIDA,1844119,3,86,38
PR,2017,CRUZEIRO DO OESTE,134898,2,4,2
PR,2017,CURITIBA,56856456,44,2782,1245
PR,2017,FAROL,243982,3,13,5
PR,2017,FAZENDA RIO GRANDE,4083969,6,185,85
PR,2017,FERNANDES PINHEIRO,473071,1,28,12
PR,2017,FLOR DA SERRA DO SUL,574039,0,49,18
PR,2017,FOZ DO IGUACU,14972339,10,822,350
PR,2017,FOZ DO JORDAO,164426,0,8,3
PR,2017,FRANCISCO ALVES,294021,3,18,6
PR,2017,GENERAL CARNEIRO,2209023,13,129,51
PR,2017,GOIOERE,380008,0,20,10
PR,2017,GUAIRA,1712811,3,96,35
PR,2017,GUAIRACA,821398,3,42,21
PR,2017,GUAMIRANGA,637030,2,30,13
PR,2017,GUAPIRAMA,149667,0,7,2
PR,2017,GUARANIACU,2284297,5,137,58
PR,2017,GUARAPUAVA,7743943,9,377,174
PR,2017,GUARATUBA,11703964,5,477,266
PR,2017,IBAITI,1789419,5,75,35
PR,2017,IBEMA,890715,1,48,18
PR,2017,IBIPORA,2801075,1,153,63
PR,2017,IMBAU,2001180,4,109,48
PR,2017,IMBITUVA,1835424,3,94,44
PR,2017,IPIRANGA,642099,2,49,17
PR,2017,IRATI,5065397,8,247,102
PR,2017,IRETAMA,189597,0,11,7
PR,2017,JACAREZINHO,1777253,3,92,38
PR,2017,JANDAIA DO SUL,2045477,4,124,51
PR,2017,JANIOPOLIS,432119,1,13,8
PR,2017,JAPIRA,342078,0,34,9
PR,2017,JATAIZINHO,1171420,0,58,22
PR,2017,JURANDA,433112,1,29,11
PR,2017,LAPA,4822419,8,198,105
PR,2017,LARANJEIRAS DO SUL,1799315,6,120,46
PR,2017,LINDOESTE,1970009,6,107,43
PR,2017,LOANDA,75131,1,4,2
PR,2017,LONDRINA,6502902,3,379,151
PR,2017,LUIZIANA,245524,4,27,8
PR,2017,MALLET,585560,3,27,15
PR,2017,MAMBORE,1037676,6,59,23
PR,2017,MANDAGUACU,1433281,1,66,34
PR,2017,MANDAGUARI,2520906,2,125,61
PR,2017,MANDIRITUBA,3449781,8,170,74
PR,2017,MANGUEIRINHA,59346,0,1,1
PR,2017,MARECHAL CANDIDO RONDON,1362481,1,68,26
PR,2017,MARIALVA,2767710,5,146,61
PR,2017,MARILANDIA DO SUL,721196,5,38,17
PR,2017,MARINGA,20959200,15,1054,467
PR,2017,MARMELEIRO,548721,2,30,13
PR,2017,MARQUINHO,144803,1,9,4
PR,2017,MATELANDIA,3352094,7,182,79
PR,2017,MAUA DA SERRA,3328426,6,140,77
PR,2017,MEDIANEIRA,2467238,2,124,59
PR,2017,MERCEDES,283764,0,19,6
PR,2017,MORRETES,8215336,5,327,182
PR,2017,NOVA AURORA,64265,0,3,1
PR,2017,NOVA ESPERANCA,2036333,4,98,42
PR,2017,NOVA LARANJEIRAS,1814197,6,84,46
PR,2017,NOVA LONDRINA,235703,1,21,7
PR,2017,ORTIGUEIRA,6748934,9,338,149
PR,2017,PALMEIRA,4801451,12,286,114
PR,2017,PALMITAL,113078,0,5,3
PR,2017,PARANAGUA,11488781,9,422,203
PR,2017,PARANAVAI,2036439,2,131,51
PR,2017,PATO BRANCO,4733992,3,244,109
PR,2017,PAULA FREITAS,960055,8,44,21
PR,2017,PAULO FRONTIN,1083618,3,49,24
PR,2017,PEABIRU,309670,1,22,10
PR,2017,PEROLA DOESTE,623826,0,42,15
PR,2017,PINHAIS,78293,0,3,1
PR,2017,PIRAQUARA,2463407,1,86,55
PR,2017,PLANALTO,774364,1,49,18
PR,2017,PONTA GROSSA,16522345,21,893,390
PR,2017,PORTO AMAZONAS,399052,2,23,10
PR,2017,PORTO VITORIA,2361062,5,118,45
PR,2017,PRANCHITA,791660,0,39,14
PR,2017,PRESIDENTE CASTELO BRANCO,985066,1,28,17
PR,2017,PRUDENTOPOLIS,2778388,10,163,66
PR,2017,QUATRO BARRAS,1653810,1,75,39
PR,2017,QUATRO PONTES,428599,1,20,10
PR,2017,QUITANDINHA,1701856,2,73,35
PR,2017,REALEZA,346001,1,22,7
PR,2017,REBOUCAS,932633,0,48,21
PR,2017,RIO AZUL,873135,2,35,20
PR,2017,RIO BONITO DO IGUACU,139708,2,28,11
PR,2017,RIO NEGRO,2425659,4,106,53
PR,2017,ROLANDIA,3462693,4,182,80
PR,2017,SANTA LUCIA,1499196,3,69,34
PR,2017,SANTA MARIANA,1093493,4,48,21
PR,2017,SANTA TEREZA DO OESTE,1864644,6,87,37
PR,2017,SANTA TEREZINHA DE ITAIPU,3176950,4,169,71
PR,2017,SANTO ANTONIO DA PLATINA,3448985,1,187,81
PR,2017,SANTO ANTONIO DO SUDOESTE,1470843,1,84,34
PR,2017,SAO JOSE DOS PINHAIS,26000206,20,1193,576
PR,2017,SAO MATEUS DO SUL,3620523,6,156,77
PR,2017,SAO MIGUEL DO IGUACU,3597756,7,176,81
PR,2017,SARANDI,3628369,3,202,78
PR,2017,SAUDADE DO IGUACU,96952,0,8,4
PR,2017,SERTANOPOLIS,156731,0,3,2
PR,2017,TEIXEIRA SOARES,1188787,0,50,23
PR,2017,TELEMACO BORBA,53059,0,3,1
PR,2017,TERRA ROXA,753218,2,42,14
PR,2017,TIBAGI,6396581,13,333,144
PR,2017,TIJUCAS DO SUL,11883219,10,487,256
PR,2017,TOLEDO,3026595,7,175,77
PR,2017,TUNAS DO PARANA,790744,1,25,14
PR,2017,TUNEIRAS DO OESTE,564922,1,38,11
PR,2017,UBIRATA,917355,0,38,22
PR,2017,UNIAO DA VITORIA,1991592,5,120,42
PR,2017,URAI,926456,0,38,21
PR,2017,VENTANIA,1313249,4,49,26
PR,2017,VIRMOND,909746,2,40,20
PR,2018,ADRIANOPOLIS,453904,0,25,11
PR,2018,ALTO PARAISO,56138,0,5,2
PR,2018,ALTO PARANA,693432,1,37,20
PR,2018,ANDIRA,591780,1,42,17
PR,2018,ANTONINA,1378174,0,85,40
PR,2018,ANTONIO OLINTO,283704,1,25,14
PR,2018,APUCARANA,5271720,5,375,156
PR,2018,ARAPONGAS,3495331,3,237,100
PR,2018,ARAPOTI,23848,0,1,1
PR,2018,ARARUNA,218044,0,16,6
PR,2018,ARAUCARIA,3226761,7,202,86
PR,2018,BALSA NOVA,2070797,4,157,68
PR,2018,BANDEIRANTES,887364,3,63,25
PR,2018,BARRACAO,973367,2,75,25
PR,2018,BOCAIUVA DO SUL,798715,0,39,19
PR,2018,BOM JESUS DO SUL,168536,0,14,5
PR,2018,BOM SUCESSO,73075,0,4,2
PR,2018,CALIFORNIA,898432,4,53,24
PR,2018,CAMBARA,760158,0,41,21
PR,2018,CAMBE,1963453,4,139,54
PR,2018,CAMBIRA,515596,2,31,13
PR,2018,CAMPINA GRANDE DO SUL,9014703,10,513,285
PR,2018,CAMPO BONITO,53752,0,3,1
PR,2018,CAMPO DO TENENTE,489835,2,25,12
PR,2018,CAMPO LARGO,5066779,6,347,153
PR,2018,CAMPO MOURAO,1767049,2,154,57
PR,2018,CANDOI,1816526,16,166,47
PR,2018,CANTAGALO,500168,0,30,15
PR,2018,CAPANEMA,384538,0,33,12
PR,2018,CAPITAO LEONIDAS MARQUES,490055,2,45,16
PR,2018,CASCAVEL,11754020,14,823,338
PR,2018,CATANDUVAS,301030,4,24,9
PR,2018,CEU AZUL,1251922,3,117,41
PR,2018,CHOPINZINHO,336847,6,31,8
PR,2018,CIANORTE,41342,0,5,1
PR,2018,COLOMBO,4857227,7,291,133
PR,2018,CONSELHEIRO MAIRINCK,403840,2,22,11
PR,2018,CONTENDA,649648,2,45,23
PR,2018,CORBELIA,1257528,2,108,35
PR,2018,CORNELIO PROCOPIO,1356326,2,71,36
PR,2018,CORONEL VIVIDA,1008606,1,64,29
PR,2018,CRUZEIRO DO OESTE,8534,1,4,1
PR,2018,CURITIBA,36972285,33,2347,1019
PR,2018,FAROL,125150,1,11,4
PR,2018,FAZENDA RIO GRANDE,2350161,1,177,71
PR,2018,FERNANDES PINHEIRO,398765,0,25,8
PR,2018,FLOR DA SERRA DO SUL,577381,4,48,15
PR,2018,FOZ DO IGUACU,10646286,7,659,299
PR,2018,FOZ DO JORDAO,26402,1,5,2
PR,2018,FRANCISCO ALVES,239882,0,11,5
PR,2018,FRANCISCO BELTRAO,23456,0,2,1
PR,2018,GENERAL CARNEIRO,1137636,5,74,34
PR,2018,GOIOERE,296381,1,21,8
PR,2018,GUAIRA,859156,1,50,21
PR,2018,GUAIRACA,265323,0,17,8
PR,2018,GUAMIRANGA,362108,1,27,12
PR,2018,GUAPIRAMA,83132,1,7,2
PR,2018,GUARANIACU,1167690,2,90,33
PR,2018,GUARAPUAVA,3990207,7,273,115
PR,2018,GUARATUBA,4969896,8,360,150
PR,2018,IBAITI,1408749,3,72,36
PR,2018,IBEMA,275249,2,27,10
PR,2018,IBIPORA,2124364,2,157,66
PR,2018,IMBAU,846408,1,38,21
PR,2018,IMBITUVA,1405508,5,73,36
PR,2018,IPIRANGA,307592,1,23,9
PR,2018,IRATI,2235931,8,153,67
PR,2018,JACAREZINHO,1408943,1,84,41
PR,2018,JANDAIA DO SUL,1772522,3,113,45
PR,2018,JANIOPOLIS,64524,0,2,1
PR,2018,JAPIRA,65799,0,12,3
PR,2018,JATAIZINHO,541617,2,37,15
PR,2018,JURANDA,144444,1,15,5
PR,2018,LAPA,2889745,14,168,84
PR,2018,LARANJEIRAS DO SUL,1271221,5,77,32
PR,2018,LINDOESTE,484523,3,34,15
PR,2018,LOANDA,75193,0,7,2
PR,2018,LONDRINA,5212390,7,365,145
PR,2018,MALLET,317712,5,31,12
PR,2018,MAMBORE,187259,5,22,8
PR,2018,MANDAGUACU,1569599,4,90,44
PR,2018,MANDAGUARI,2412836,2,134,69
PR,2018,MANDIRITUBA,2201516,7,145,66
PR,2018,MARECHAL CANDIDO RONDON,696572,4,68,20
PR,2018,MARIALVA,1540753,6,131,47
PR,2018,MARILANDIA DO SUL,581199,2,48,16
PR,2018,MARINGA,15881078,9,987,443
PR,2018,MARMELEIRO,518394,1,29,13
PR,2018,MARQUINHO,128228,2,11,6
PR,2018,MATELANDIA,1805595,1,111,52
PR,2018,MAUA DA SERRA,1743433,3,92,49
PR,2018,MEDIANEIRA,1616165,3,99,50
PR,2018,MERCEDES,490532,2,20,11
PR,2018,MORRETES,4106725,5,248,124
PR,2018,NOVA ESPERANCA,935377,0,52,25
PR,2018,NOVA LARANJEIRAS,982439,1,72,31
PR,2018,NOVA LONDRINA,356507,0,24,8
PR,2018,ORTIGUEIRA,2400528,10,184,83
PR,2018,PALMEIRA,2636499,7,184,83
PR,2018,PALMITAL,91279,2,4,3
PR,2018,PARANAGUA,6201168,9,378,178
PR,2018,PARANAVAI,1785337,5,115,55
PR,2018,PATO BRANCO,2157132,3,145,63
PR,2018,PAULA FREITAS,446882,0,34,15
PR,2018,PAULO FRONTIN,612206,2,42,22
PR,2018,PEROLA DOESTE,447598,0,26,12
PR,2018,PINHAIS,14369,0,2,1
PR,2018,PIRAQUARA,1239078,4,71,47
PR,2018,PLANALTO,505224,0,61,18
PR,2018,PONTA GROSSA,8625493,19,663,268
PR,2018,PORTO AMAZONAS,445581,0,32,12
PR,2018,PORTO VITORIA,597671,3,44,21
PR,2018,PRANCHITA,461593,2,24,12
PR,2018,PRESIDENTE CASTELO BRANCO,560374,1,49,19
PR,2018,PRUDENTOPOLIS,2213155,7,169,68
PR,2018,QUATRO BARRAS,743420,1,49,28
PR,2018,QUATRO PONTES,387236,1,29,9
PR,2018,QUITANDINHA,1377513,4,69,35
PR,2018,RANCHO ALEGRE DOESTE,60251,2,2,1
PR,2018,REALEZA,165165,0,13,6
PR,2018,REBOUCAS,673401,5,36,17
PR,2018,RIO AZUL,499303,3,34,16
PR,2018,RIO BRANCO DO SUL,5396,0,4,1
PR,2018,RIO NEGRO,1080670,0,67,31
PR,2018,ROLANDIA,3064559,6,173,76
PR,2018,SANTA LUCIA,944680,0,75,23
PR,2018,SANTA MARIANA,226021,0,8,5
PR,2018,SANTA TEREZA DO OESTE,1948477,8,124,55
PR,2018,SANTA TEREZINHA DE ITAIPU,1656944,3,132,48
PR,2018,SANTO ANTONIO DA PLATINA,1441057,1,86,40
PR,2018,SANTO ANTONIO DO SUDOESTE,661219,0,59,23
PR,2018,SAO JOSE DOS PINHAIS,15349827,31,1018,448
PR,2018,SAO MATEUS DO SUL,2057530,3,107,50
PR,2018,SAO MIGUEL DO IGUACU,2022796,2,122,58
PR,2018,SARANDI,1654761,4,119,52
PR,2018,TEIXEIRA SOARES,590978,2,55,16
PR,2018,TERRA ROXA,472324,0,39,13
PR,2018,TIBAGI,3150783,6,236,95
